sensor_ID,utc_time,utc_date,channel_1_output,channel_2_output,channel_3_output,calculated_vi_1,calculated_vi_2
CCL_AC000259,162256.0,070515,0.05030,0.37110,0.09680,0.76100,0.58600
CCL_AC000304,162256.0,070515,0.05290,0.51210,0.10610,0.81300,3.82800
CCL_AC000259,162256.2,070515,0.05010,0.37150,0.09240,0.76200,0.60100
CCL_AC000304,162256.2,070515,0.05360,0.50600,0.10740,0.80900,3.71400
CCL_AC000259,162256.2,070515,0.04910,0.37400,0.08870,0.76800,0.61600
CCL_AC000304,162256.2,070515,0.05420,0.48800,0.09570,0.80000,4.09700
CCL_AC000259,162256.4,070515,0.04800,0.37320,0.08940,0.77200,0.61400
CCL_AC000304,162256.4,070515,0.05290,0.47870,0.09480,0.80100,4.05000
CCL_AC000259,162256.4,070515,0.04880,0.37790,0.08900,0.77100,0.61900
CCL_AC000304,162256.4,070515,0.05160,0.47040,0.09650,0.80200,3.87300
CCL_AC000259,162256.6,070515,0.04990,0.37890,0.09950,0.76700,0.58400
CCL_AC000304,162256.6,070515,0.05150,0.47420,0.09900,0.80400,3.78900
CCL_AC000259,162256.6,070515,0.05130,0.37890,0.09430,0.76100,0.60100
CCL_AC000304,162256.6,070515,0.05040,0.48490,0.10450,0.81200,3.63900
CCL_AC000259,162256.8,070515,0.05020,0.38240,0.09400,0.76800,0.60500
CCL_AC000304,162256.8,070515,0.05200,0.48990,0.10550,0.80800,3.64400
CCL_AC000259,162256.8,070515,0.05090,0.38600,0.08670,0.76700,0.63300
CCL_AC000304,162256.8,070515,0.05370,0.50190,0.10150,0.80700,3.94500
CCL_AC000259,162257.0,070515,0.04980,0.37390,0.08870,0.76500,0.61700
CCL_AC000304,162257.0,070515,0.05320,0.50040,0.11300,0.80800,3.42900
CCL_AC000259,162257.0,070515,0.04860,0.37280,0.09030,0.77000,0.61000
CCL_AC000304,162257.0,070515,0.05370,0.49380,0.10540,0.80400,3.68300
CCL_AC000259,162257.2,070515,0.04910,0.37660,0.08920,0.76900,0.61700
CCL_AC000304,162257.2,070515,0.05220,0.48390,0.09510,0.80500,4.09000
CCL_AC000259,162257.2,070515,0.04940,0.37520,0.08650,0.76700,0.62500
CCL_AC000304,162257.2,070515,0.05220,0.48010,0.09700,0.80400,3.95100
CCL_AC000259,162257.4,070515,0.04930,0.38000,0.09510,0.77000,0.60000
CCL_AC000304,162257.4,070515,0.05130,0.48070,0.09470,0.80700,4.07800
CCL_AC000259,162257.4,070515,0.05080,0.37570,0.09610,0.76200,0.59300
CCL_AC000304,162257.4,070515,0.05190,0.47860,0.09620,0.80400,3.97600
CCL_AC000259,162257.6,070515,0.05020,0.37860,0.10470,0.76600,0.56700
CCL_AC000304,162257.6,070515,0.05160,0.48440,0.09980,0.80800,3.85100
CCL_AC000259,162257.6,070515,0.05050,0.38210,0.09740,0.76700,0.59400
CCL_AC000304,162257.6,070515,0.05210,0.49310,0.09510,0.80900,4.18500
CCL_AC000259,162257.8,070515,0.05010,0.37300,0.09600,0.76300,0.59100
CCL_AC000304,162257.8,070515,0.05290,0.49320,0.09760,0.80600,4.05500
CCL_AC000259,162257.8,070515,0.05040,0.38210,0.09350,0.76700,0.60700
CCL_AC000304,162257.8,070515,0.05330,0.49560,0.10300,0.80600,3.81400
CCL_AC000259,162258.0,070515,0.04980,0.38830,0.09630,0.77300,0.60300
CCL_AC000304,162258.0,070515,0.05340,0.49690,0.10050,0.80600,3.94300
CCL_AC000259,162258.2,070515,0.04990,0.38670,0.09290,0.77100,0.61300
CCL_AC000304,162258.2,070515,0.05210,0.49500,0.09950,0.81000,3.97700
CCL_AC000259,162258.2,070515,0.04950,0.38490,0.09020,0.77200,0.62000
CCL_AC000304,162258.2,070515,0.05210,0.48940,0.09720,0.80700,4.03500
CCL_AC000259,162258.2,070515,0.04970,0.37970,0.09370,0.76900,0.60400
CCL_AC000304,162258.2,070515,0.05220,0.49460,0.10170,0.80900,3.86300
CCL_AC000259,162258.4,070515,0.04960,0.37400,0.08920,0.76600,0.61500
CCL_AC000304,162258.4,070515,0.05280,0.48670,0.10020,0.80400,3.85700
CCL_AC000259,162258.4,070515,0.05090,0.38140,0.09110,0.76500,0.61400
CCL_AC000304,162258.4,070515,0.05170,0.49250,0.10030,0.81000,3.91200
CCL_AC000259,162258.6,070515,0.05050,0.38150,0.09270,0.76600,0.60900
CCL_AC000304,162258.6,070515,0.05200,0.49230,0.10140,0.80900,3.85400
CCL_AC000259,162258.6,070515,0.05060,0.38210,0.10140,0.76600,0.58100
CCL_AC000304,162258.6,070515,0.05310,0.49040,0.10260,0.80500,3.78200
CCL_AC000259,162258.8,070515,0.05100,0.38330,0.09710,0.76500,0.59600
CCL_AC000304,162258.8,070515,0.05350,0.49740,0.11520,0.80600,3.31600
CCL_AC000259,162258.8,070515,0.05150,0.38470,0.09880,0.76400,0.59100
CCL_AC000304,162258.8,070515,0.05370,0.49310,0.10230,0.80400,3.82300
CCL_AC000259,162259.0,070515,0.05060,0.37890,0.09040,0.76400,0.61500
CCL_AC000304,162259.0,070515,0.05260,0.49600,0.10400,0.80800,3.76900
CCL_AC000259,162259.0,070515,0.05000,0.37810,0.09790,0.76600,0.58900
CCL_AC000304,162259.0,070515,0.05360,0.50300,0.10560,0.80700,3.76500
CCL_AC000259,162259.2,070515,0.05080,0.37190,0.09150,0.76000,0.60500
CCL_AC000304,162259.2,070515,0.05100,0.49030,0.09710,0.81200,4.05100
CCL_AC000259,162259.2,070515,0.05100,0.36950,0.08880,0.75700,0.61200
CCL_AC000304,162259.2,070515,0.05280,0.48900,0.09900,0.80500,3.94000
CCL_AC000259,162259.4,070515,0.05060,0.37410,0.09580,0.76200,0.59200
CCL_AC000304,162259.4,070515,0.05360,0.49780,0.09580,0.80600,4.19600
CCL_AC000259,162259.4,070515,0.04990,0.37600,0.09050,0.76600,0.61200
CCL_AC000304,162259.4,070515,0.05330,0.49220,0.09280,0.80500,4.30100
CCL_AC000259,162259.6,070515,0.04960,0.38120,0.09220,0.77000,0.61000
CCL_AC000304,162259.6,070515,0.05320,0.48430,0.10070,0.80200,3.80800
CCL_AC000259,162259.8,070515,0.05050,0.39290,0.09730,0.77200,0.60300
CCL_AC000304,162259.8,070515,0.05070,0.48180,0.09680,0.81000,3.97700
CCL_AC000259,162259.8,070515,0.05110,0.39680,0.09310,0.77200,0.62000
CCL_AC000304,162259.8,070515,0.05080,0.48740,0.09970,0.81100,3.89100
CCL_AC000259,162259.8,070515,0.05070,0.39800,0.09290,0.77400,0.62100
CCL_AC000304,162259.8,070515,0.05130,0.48550,0.10690,0.80900,3.54300
CCL_AC000259,162300.0,070515,0.05260,0.40780,0.10520,0.77200,0.59000
CCL_AC000304,162300.0,070515,0.05140,0.48880,0.10330,0.81000,3.73200
CCL_AC000259,162300.0,070515,0.05200,0.40610,0.10270,0.77300,0.59600
CCL_AC000304,162300.0,070515,0.05240,0.48550,0.09400,0.80500,4.16400
CCL_AC000259,162300.2,070515,0.05150,0.40220,0.09910,0.77300,0.60500
CCL_AC000304,162300.2,070515,0.05190,0.49120,0.09360,0.80900,4.24900
CCL_AC000259,162300.2,070515,0.05160,0.39280,0.10000,0.76800,0.59400
CCL_AC000304,162300.2,070515,0.05260,0.49020,0.10450,0.80600,3.69100
CCL_AC000259,162300.4,070515,0.05250,0.40660,0.10030,0.77100,0.60400
CCL_AC000304,162300.4,070515,0.05340,0.50970,0.09690,0.81000,4.25900
CCL_AC000259,162300.4,070515,0.05350,0.41400,0.10640,0.77100,0.59100
CCL_AC000304,162300.4,070515,0.05510,0.51690,0.11120,0.80700,3.64800
CCL_AC000259,162300.6,070515,0.05410,0.42140,0.10560,0.77300,0.59900
CCL_AC000304,162300.6,070515,0.05510,0.51030,0.09570,0.80500,4.33100
CCL_AC000259,162300.6,070515,0.05320,0.41850,0.10290,0.77400,0.60500
CCL_AC000304,162300.6,070515,0.05410,0.50020,0.10390,0.80500,3.81300
CCL_AC000259,162300.8,070515,0.05290,0.41460,0.10540,0.77400,0.59500
CCL_AC000304,162300.8,070515,0.05340,0.50320,0.10200,0.80800,3.93300
CCL_AC000259,162300.8,070515,0.05170,0.40170,0.09110,0.77200,0.63000
CCL_AC000304,162300.8,070515,0.05440,0.51100,0.10590,0.80800,3.82500
CCL_AC000259,162301.0,070515,0.05140,0.39670,0.09570,0.77100,0.61100
CCL_AC000304,162301.0,070515,0.05410,0.50710,0.10480,0.80700,3.84100
CCL_AC000259,162301.0,070515,0.05260,0.41340,0.10320,0.77400,0.60000
CCL_AC000304,162301.0,070515,0.05410,0.50870,0.09820,0.80800,4.18100
CCL_AC000259,162301.2,070515,0.05210,0.44960,0.10610,0.79200,0.61800
CCL_AC000304,162301.2,070515,0.05450,0.51760,0.11530,0.80900,3.49000
CCL_AC000259,162301.2,070515,0.05370,0.45620,0.11580,0.79000,0.59500
CCL_AC000304,162301.2,070515,0.05480,0.52630,0.11190,0.81100,3.70200
CCL_AC000259,162301.4,070515,0.05510,0.45300,0.10960,0.78300,0.61000
CCL_AC000304,162301.4,070515,0.05630,0.52380,0.11760,0.80600,3.45400
CCL_AC000259,162301.6,070515,0.05500,0.44310,0.10960,0.77900,0.60300
CCL_AC000304,162301.6,070515,0.05500,0.52670,0.11080,0.81100,3.75500
CCL_AC000259,162301.6,070515,0.05580,0.44220,0.11150,0.77600,0.59700
CCL_AC000304,162301.6,070515,0.05640,0.53260,0.10410,0.80900,4.11400
CCL_AC000259,162301.8,070515,0.05500,0.43140,0.10440,0.77400,0.61000
CCL_AC000304,162301.8,070515,0.05600,0.52680,0.11280,0.80800,3.67100
CCL_AC000259,162301.8,070515,0.05690,0.44800,0.10510,0.77500,0.62000
CCL_AC000304,162301.8,070515,0.05420,0.51760,0.10680,0.81000,3.84900
CCL_AC000259,162302.0,070515,0.06030,0.49530,0.12150,0.78300,0.60600
CCL_AC000304,162302.0,070515,0.05530,0.50510,0.10020,0.80300,4.04000
CCL_AC000259,162302.0,070515,0.06570,0.52620,0.12610,0.77800,0.61300
CCL_AC000304,162302.0,070515,0.05600,0.52850,0.10600,0.80800,3.98500
CCL_AC000259,162302.2,070515,0.07050,0.54230,0.12450,0.77000,0.62600
CCL_AC000304,162302.2,070515,0.05410,0.53230,0.11620,0.81600,3.57900
CCL_AC000259,162302.2,070515,0.06550,0.49560,0.11830,0.76700,0.61500
CCL_AC000304,162302.2,070515,0.05460,0.53480,0.11710,0.81500,3.56600
CCL_AC000259,162302.4,070515,0.06170,0.46300,0.11230,0.76500,0.61000
CCL_AC000304,162302.4,070515,0.05640,0.54020,0.11460,0.81100,3.71300
CCL_AC000259,162302.4,070515,0.06430,0.44800,0.10350,0.74900,0.62500
CCL_AC000304,162302.4,070515,0.05540,0.52990,0.11020,0.81100,3.80700
CCL_AC000259,162302.4,070515,0.09160,0.49270,0.10590,0.68700,0.64600
CCL_AC000304,162302.4,070515,0.05550,0.52400,0.11120,0.80900,3.71300
CCL_AC000259,162302.6,070515,0.13670,0.59360,0.11790,0.62600,0.66900
CCL_AC000304,162302.6,070515,0.05580,0.51500,0.10560,0.80400,3.87500
CCL_AC000259,162302.8,070515,0.18530,0.77310,0.12220,0.61300,0.72700
CCL_AC000304,162302.8,070515,0.05550,0.49660,0.10600,0.79900,3.68400
CCL_AC000259,162302.8,070515,0.26210,1.11810,0.15100,0.62000,0.76200
CCL_AC000304,162302.8,070515,0.05560,0.51040,0.11190,0.80300,3.56000
CCL_AC000259,162302.8,070515,0.32060,1.46110,0.17770,0.64000,0.78300
CCL_AC000304,162302.8,070515,0.05750,0.54520,0.12240,0.80900,3.45300
CCL_AC000259,162303.0,070515,0.32970,1.52680,0.19770,0.64500,0.77100
CCL_AC000304,162303.0,070515,0.05840,0.58630,0.12680,0.81900,3.62200
CCL_AC000259,162303.0,070515,0.31110,1.40580,0.18340,0.63800,0.76900
CCL_AC000304,162303.0,070515,0.05880,0.60420,0.13270,0.82300,3.55400
CCL_AC000259,162303.2,070515,0.29840,1.27530,0.17510,0.62100,0.75900
CCL_AC000304,162303.2,070515,0.05600,0.57070,0.12070,0.82100,3.72700
CCL_AC000259,162303.4,070515,0.27490,1.12190,0.16400,0.60600,0.74500
CCL_AC000304,162303.4,070515,0.05620,0.54510,0.11450,0.81300,3.76200
CCL_AC000259,162303.4,070515,0.26120,1.02980,0.15170,0.59500,0.74300
CCL_AC000304,162303.4,070515,0.05560,0.51350,0.10630,0.80500,3.82900
CCL_AC000259,162303.6,070515,0.25030,0.98060,0.14510,0.59300,0.74200
CCL_AC000304,162303.6,070515,0.05410,0.49820,0.10010,0.80400,3.97500
CCL_AC000259,162303.6,070515,0.23210,0.90860,0.13430,0.59300,0.74200
CCL_AC000304,162303.6,070515,0.05380,0.50440,0.10670,0.80700,3.72800
CCL_AC000259,162303.6,070515,0.22390,0.83850,0.13090,0.57900,0.73000
CCL_AC000304,162303.6,070515,0.05650,0.52290,0.10560,0.80500,3.95100
CCL_AC000259,162303.8,070515,0.22990,0.81270,0.14140,0.55900,0.70400
CCL_AC000304,162303.8,070515,0.05530,0.54890,0.11780,0.81700,3.66000
CCL_AC000259,162303.8,070515,0.22890,0.80100,0.13600,0.55600,0.71000
CCL_AC000304,162303.8,070515,0.05490,0.55470,0.12140,0.82000,3.56800
CCL_AC000259,162304.0,070515,0.21680,0.77490,0.14630,0.56300,0.68200
CCL_AC000304,162304.0,070515,0.05540,0.55540,0.12070,0.81900,3.60000
CCL_AC000259,162304.2,070515,0.21360,0.76730,0.14290,0.56400,0.68600
CCL_AC000304,162304.2,070515,0.05730,0.54780,0.11390,0.81100,3.80700
CCL_AC000259,162304.2,070515,0.21250,0.74520,0.13560,0.55600,0.69200
CCL_AC000304,162304.2,070515,0.05630,0.53750,0.11540,0.81000,3.65700
CCL_AC000259,162304.4,070515,0.21160,0.72250,0.13120,0.54700,0.69300
CCL_AC000304,162304.4,070515,0.05520,0.52670,0.11360,0.81000,3.63400
CCL_AC000259,162304.4,070515,0.21140,0.71310,0.13990,0.54300,0.67200
CCL_AC000304,162304.4,070515,0.05650,0.53530,0.11250,0.80900,3.75600
CCL_AC000259,162304.6,070515,0.20590,0.70150,0.13660,0.54600,0.67400
CCL_AC000304,162304.6,070515,0.06010,0.57610,0.13010,0.81100,3.42700
CCL_AC000259,162304.6,070515,0.20580,0.69870,0.13870,0.54500,0.66900
CCL_AC000304,162304.6,070515,0.06060,0.57550,0.12130,0.80900,3.74500
CCL_AC000259,162304.8,070515,0.20270,0.69980,0.13620,0.55100,0.67400
CCL_AC000304,162304.8,070515,0.05860,0.57550,0.12170,0.81500,3.72800
CCL_AC000259,162304.8,070515,0.19890,0.69000,0.14640,0.55200,0.65000
CCL_AC000304,162304.8,070515,0.05790,0.56380,0.12490,0.81400,3.51200
CCL_AC000259,162305.0,070515,0.19800,0.68130,0.13460,0.55000,0.67000
CCL_AC000304,162305.0,070515,0.05910,0.56240,0.12460,0.81000,3.51200
CCL_AC000259,162305.0,070515,0.19540,0.66440,0.12180,0.54500,0.69000
CCL_AC000304,162305.0,070515,0.06070,0.56870,0.13310,0.80700,3.27300
CCL_AC000259,162305.2,070515,0.19970,0.65410,0.13160,0.53200,0.66500
CCL_AC000304,162305.2,070515,0.06020,0.56540,0.13820,0.80800,3.09100
CCL_AC000259,162305.2,070515,0.20420,0.66050,0.12780,0.52800,0.67600
CCL_AC000304,162305.2,070515,0.05860,0.54990,0.12420,0.80700,3.42800
CCL_AC000259,162305.4,070515,0.21420,0.67030,0.13140,0.51600,0.67200
CCL_AC000304,162305.4,070515,0.05910,0.55270,0.12160,0.80700,3.54400
CCL_AC000259,162305.4,070515,0.21770,0.67280,0.13090,0.51100,0.67400
CCL_AC000304,162305.4,070515,0.05890,0.55670,0.12030,0.80900,3.62700
CCL_AC000259,162305.6,070515,0.21730,0.67100,0.12740,0.51100,0.68100
CCL_AC000304,162305.6,070515,0.05900,0.55360,0.12040,0.80700,3.59900
CCL_AC000259,162305.6,070515,0.21330,0.65380,0.12580,0.50800,0.67700
CCL_AC000304,162305.6,070515,0.05890,0.54760,0.12310,0.80600,3.44800
CCL_AC000259,162305.8,070515,0.19650,0.61270,0.12370,0.51400,0.66400
CCL_AC000304,162305.8,070515,0.05660,0.52820,0.12370,0.80600,3.26900
CCL_AC000259,162305.8,070515,0.16140,0.56040,0.11750,0.55300,0.65300
CCL_AC000304,162305.8,070515,0.05280,0.51320,0.11370,0.81300,3.51400
CCL_AC000259,162306.0,070515,0.12370,0.50460,0.10840,0.60600,0.64600
CCL_AC000304,162306.0,070515,0.05240,0.50720,0.10090,0.81300,4.02700
CCL_AC000259,162306.0,070515,0.11010,0.48790,0.10450,0.63200,0.64700
CCL_AC000304,162306.0,070515,0.05270,0.50460,0.10140,0.81100,3.97700
CCL_AC000259,162306.2,070515,0.10450,0.49250,0.10370,0.65000,0.65200
CCL_AC000304,162306.2,070515,0.05410,0.51570,0.11260,0.81000,3.58100
CCL_AC000259,162306.2,070515,0.09830,0.49670,0.10810,0.67000,0.64300
CCL_AC000304,162306.2,070515,0.05510,0.51980,0.10800,0.80800,3.81400
CCL_AC000259,162306.4,070515,0.09020,0.49580,0.11130,0.69200,0.63300
CCL_AC000304,162306.4,070515,0.05770,0.53520,0.11740,0.80500,3.55800
CCL_AC000259,162306.4,070515,0.08130,0.47130,0.10230,0.70600,0.64300
CCL_AC000304,162306.4,070515,0.05820,0.54870,0.12850,0.80800,3.26900
CCL_AC000259,162306.6,070515,0.06810,0.42950,0.10230,0.72600,0.61500
CCL_AC000304,162306.6,070515,0.05690,0.55360,0.13420,0.81400,3.12600
CCL_AC000259,162306.6,070515,0.06210,0.40460,0.08980,0.73400,0.63700
CCL_AC000304,162306.6,070515,0.05330,0.53640,0.11410,0.81900,3.70200
CCL_AC000259,162306.8,070515,0.06190,0.39850,0.08840,0.73100,0.63700
CCL_AC000304,162306.8,070515,0.05110,0.50770,0.10420,0.81700,3.87400
CCL_AC000259,162306.8,070515,0.06030,0.38980,0.08780,0.73200,0.63200
CCL_AC000304,162306.8,070515,0.05090,0.48770,0.10280,0.81100,3.74600
CCL_AC000259,162307.0,070515,0.06000,0.39810,0.09030,0.73800,0.63000
CCL_AC000304,162307.0,070515,0.05010,0.47330,0.09040,0.80800,4.23800
CCL_AC000259,162307.0,070515,0.05920,0.40440,0.09840,0.74500,0.60900
CCL_AC000304,162307.0,070515,0.05200,0.46210,0.09420,0.79800,3.90300
CCL_AC000259,162307.2,070515,0.05760,0.41650,0.09790,0.75700,0.61900
CCL_AC000304,162307.2,070515,0.05180,0.47040,0.09190,0.80200,4.11900
CCL_AC000259,162307.2,070515,0.05810,0.43840,0.09810,0.76600,0.63400
CCL_AC000304,162307.2,070515,0.05270,0.48720,0.09900,0.80500,3.92000
CCL_AC000259,162307.4,070515,0.05620,0.43430,0.10120,0.77100,0.62200
CCL_AC000304,162307.4,070515,0.05400,0.50080,0.10190,0.80500,3.91400
CCL_AC000259,162307.4,070515,0.05770,0.47250,0.11890,0.78200,0.59800
CCL_AC000304,162307.4,070515,0.05540,0.52950,0.10440,0.81100,4.07000
CCL_AC000259,162307.6,070515,0.05820,0.49320,0.11820,0.78900,0.61300
CCL_AC000304,162307.6,070515,0.05750,0.58000,0.12390,0.82000,3.68000
CCL_AC000259,162307.6,070515,0.05770,0.51500,0.12350,0.79800,0.61300
CCL_AC000304,162307.6,070515,0.05960,0.58910,0.13330,0.81600,3.42000
CCL_AC000259,162307.8,070515,0.05700,0.49440,0.12220,0.79300,0.60400
CCL_AC000304,162307.8,070515,0.06000,0.58010,0.12920,0.81200,3.49000
CCL_AC000259,162307.8,070515,0.05500,0.47640,0.11430,0.79300,0.61300
CCL_AC000304,162307.8,070515,0.06080,0.55870,0.13170,0.80400,3.24100
CCL_AC000259,162308.0,070515,0.05490,0.41870,0.10680,0.76800,0.59300
CCL_AC000304,162308.0,070515,0.06000,0.54390,0.12520,0.80100,3.34400
CCL_AC000259,162308.0,070515,0.05480,0.37630,0.09280,0.74600,0.60500
CCL_AC000304,162308.0,070515,0.05770,0.51810,0.11980,0.79900,3.32700
CCL_AC000259,162308.2,070515,0.05630,0.38050,0.09570,0.74200,0.59800
CCL_AC000304,162308.2,070515,0.05450,0.50940,0.10860,0.80700,3.68800
CCL_AC000259,162308.2,070515,0.05600,0.39260,0.09580,0.75000,0.60800
CCL_AC000304,162308.2,070515,0.05440,0.52100,0.10120,0.81100,4.14600
CCL_AC000259,162308.4,070515,0.05220,0.39940,0.10100,0.76900,0.59600
CCL_AC000304,162308.4,070515,0.05620,0.52500,0.11470,0.80700,3.57600
CCL_AC000259,162308.4,070515,0.05200,0.41740,0.10160,0.77800,0.60900
CCL_AC000304,162308.4,070515,0.05720,0.53240,0.11580,0.80600,3.60000
CCL_AC000259,162308.6,070515,0.05330,0.42750,0.10630,0.77800,0.60200
CCL_AC000304,162308.6,070515,0.05830,0.55130,0.13280,0.80900,3.15100
CCL_AC000259,162308.6,070515,0.05330,0.41590,0.10470,0.77300,0.59800
CCL_AC000304,162308.6,070515,0.05960,0.57530,0.12860,0.81200,3.47400
CCL_AC000259,162308.8,070515,0.05420,0.41410,0.10430,0.76900,0.59800
CCL_AC000304,162308.8,070515,0.06080,0.59210,0.13960,0.81400,3.24000
CCL_AC000259,162308.8,070515,0.05340,0.40050,0.09460,0.76500,0.61800
CCL_AC000304,162308.8,070515,0.06240,0.59680,0.13030,0.81100,3.58200
CCL_AC000259,162309.0,070515,0.05210,0.40350,0.09910,0.77100,0.60600
CCL_AC000304,162309.0,070515,0.05820,0.57850,0.12030,0.81700,3.81000
CCL_AC000259,162309.0,070515,0.05270,0.40780,0.09880,0.77100,0.61000
CCL_AC000304,162309.0,070515,0.05270,0.51700,0.10810,0.81500,3.78300
CCL_AC000259,162309.2,070515,0.05200,0.39820,0.09710,0.76900,0.60800
CCL_AC000304,162309.2,070515,0.05090,0.48940,0.10590,0.81200,3.62200
CCL_AC000259,162309.2,070515,0.05150,0.39210,0.09270,0.76800,0.61800
CCL_AC000304,162309.2,070515,0.05140,0.46980,0.08680,0.80300,4.41200
CCL_AC000259,162309.2,070515,0.05020,0.39380,0.09310,0.77400,0.61800
CCL_AC000304,162309.2,070515,0.05240,0.46660,0.08660,0.79800,4.38800
CCL_AC000259,162309.4,070515,0.05230,0.42600,0.10020,0.78100,0.61900
CCL_AC000304,162309.4,070515,0.05510,0.49590,0.10470,0.80000,3.73500
CCL_AC000259,162309.4,070515,0.05300,0.44620,0.10740,0.78800,0.61200
CCL_AC000304,162309.4,070515,0.05700,0.54810,0.12570,0.81100,3.36200
CCL_AC000259,162309.6,070515,0.05350,0.43800,0.10660,0.78200,0.60800
CCL_AC000304,162309.6,070515,0.05690,0.57130,0.12700,0.81900,3.50000
CCL_AC000259,162309.8,070515,0.05260,0.40420,0.09590,0.77000,0.61600
CCL_AC000304,162309.8,070515,0.05650,0.54650,0.11340,0.81300,3.81800
CCL_AC000259,162309.8,070515,0.04980,0.37390,0.09060,0.76500,0.61000
CCL_AC000304,162309.8,070515,0.05190,0.52390,0.10690,0.82000,3.90000
CCL_AC000259,162310.0,070515,0.04960,0.36030,0.08300,0.75800,0.62600
CCL_AC000304,162310.0,070515,0.05050,0.49270,0.10020,0.81400,3.92000
CCL_AC000259,162310.0,070515,0.04950,0.36280,0.09040,0.76000,0.60100
CCL_AC000304,162310.0,070515,0.05110,0.47080,0.09490,0.80400,3.96200
CCL_AC000259,162310.2,070515,0.04940,0.37320,0.09420,0.76600,0.59700
CCL_AC000304,162310.2,070515,0.05150,0.47930,0.09300,0.80600,4.15700
CCL_AC000259,162310.2,070515,0.05020,0.38720,0.09520,0.77000,0.60500
CCL_AC000304,162310.2,070515,0.05220,0.47280,0.10210,0.80100,3.63200
CCL_AC000259,162310.4,070515,0.05170,0.40000,0.09810,0.77100,0.60600
CCL_AC000304,162310.4,070515,0.05270,0.48380,0.10450,0.80300,3.63100
CCL_AC000259,162310.6,070515,0.05330,0.41310,0.10030,0.77100,0.60900
CCL_AC000304,162310.6,070515,0.05280,0.49860,0.10210,0.80900,3.88400
CCL_AC000259,162310.6,070515,0.05430,0.42370,0.10490,0.77300,0.60300
CCL_AC000304,162310.6,070515,0.05350,0.51850,0.10440,0.81300,3.96600
CCL_AC000259,162310.6,070515,0.05380,0.43330,0.11430,0.77900,0.58200
CCL_AC000304,162310.6,070515,0.05590,0.53600,0.11100,0.81100,3.82800
CCL_AC000259,162310.8,070515,0.05340,0.43790,0.11710,0.78300,0.57800
CCL_AC000304,162310.8,070515,0.05530,0.54320,0.11700,0.81500,3.64400
CCL_AC000259,162310.8,070515,0.05370,0.42990,0.10580,0.77800,0.60500
CCL_AC000304,162310.8,070515,0.05610,0.52210,0.11550,0.80600,3.52200
CCL_AC000259,162311.0,070515,0.05390,0.41450,0.11080,0.77000,0.57800
CCL_AC000304,162311.0,070515,0.05560,0.51860,0.11330,0.80600,3.57900
CCL_AC000259,162311.0,070515,0.05120,0.39590,0.10260,0.77100,0.58900
CCL_AC000304,162311.0,070515,0.05440,0.48930,0.10160,0.80000,3.81700
CCL_AC000259,162311.2,070515,0.05100,0.38090,0.09130,0.76400,0.61300
CCL_AC000304,162311.2,070515,0.05320,0.47810,0.09400,0.80000,4.08700
CCL_AC000259,162311.2,070515,0.05010,0.37200,0.08820,0.76300,0.61700
CCL_AC000304,162311.2,070515,0.05320,0.48740,0.09770,0.80300,3.99200
CCL_AC000259,162311.4,070515,0.05020,0.38010,0.08790,0.76700,0.62400
CCL_AC000304,162311.4,070515,0.05190,0.49580,0.09280,0.81000,4.34400
CCL_AC000259,162311.4,070515,0.05080,0.40050,0.09810,0.77500,0.60600
CCL_AC000304,162311.4,070515,0.05100,0.48480,0.09690,0.81000,4.00500
CCL_AC000259,162311.6,070515,0.05170,0.40410,0.09560,0.77300,0.61800
CCL_AC000304,162311.6,070515,0.05250,0.48530,0.09760,0.80500,3.97300
CCL_AC000259,162311.6,070515,0.05570,0.45000,0.10710,0.78000,0.61500
CCL_AC000304,162311.6,070515,0.05630,0.53410,0.11590,0.80900,3.60800
CCL_AC000259,162311.8,070515,0.05960,0.50610,0.13290,0.78900,0.58400
CCL_AC000304,162311.8,070515,0.05850,0.58290,0.12820,0.81800,3.54600
CCL_AC000259,162311.8,070515,0.05670,0.50110,0.12720,0.79700,0.59500
CCL_AC000304,162311.8,070515,0.05710,0.58300,0.13400,0.82100,3.34900
CCL_AC000259,162312.0,070515,0.05650,0.49620,0.13000,0.79600,0.58500
CCL_AC000304,162312.0,070515,0.05790,0.57760,0.13060,0.81800,3.42200
CCL_AC000259,162312.2,070515,0.05680,0.49390,0.12570,0.79400,0.59400
CCL_AC000304,162312.2,070515,0.05780,0.55370,0.12980,0.81100,3.26600
CCL_AC000259,162312.2,070515,0.05490,0.48450,0.11670,0.79600,0.61200
