utc_time,utc_date,longitude,latitude,heading,elevation
161634.6,070515,-96.6191591,39.1328314,3.143176344256,312.2
161634.8,070515,-96.6191592,39.1328314,3.143177245102,312.2
161634.8,070515,-96.6191592,39.1328314,3.143177245102,312.2
161634.8,070515,-96.6191592,39.1328314,3.142446902317,312.2
161634.8,070515,-96.6191592,39.1328314,3.142446902317,312.2
161635.0,070515,-96.6191592,39.1328314,3.141714694278,312.2
161635.0,070515,-96.6191592,39.1328314,3.141714694278,312.2
161635.0,070515,-96.6191592,39.1328314,3.140982078404,312.2
161635.0,070515,-96.6191592,39.1328314,3.140982078404,312.2
161635.0,070515,-96.6191592,39.1328314,3.140982078404,312.2
161635.0,070515,-96.6191592,39.1328314,3.140982078404,312.2
161635.2,070515,-96.6191591,39.1328313,3.143217875893,312.2
161635.2,070515,-96.6191591,39.1328313,3.143217875893,312.2
161635.2,070515,-96.6191591,39.1328313,3.143217875893,312.2
161635.2,070515,-96.6191591,39.1328313,3.143217875893,312.2
161635.4,070515,-96.6191592,39.1328314,3.141714624813,312.19
161635.4,070515,-96.6191592,39.1328314,3.141714624813,312.19
161635.4,070515,-96.6191592,39.1328314,3.141714624813,312.19
161635.4,070515,-96.6191592,39.1328314,3.141714624813,312.19
161635.6,070515,-96.6191592,39.1328314,3.142446902317,312.2
161635.6,070515,-96.6191592,39.1328314,3.142446902317,312.2
161635.8,070515,-96.6191592,39.1328314,3.143219792749,312.2
161635.8,070515,-96.6191592,39.1328314,3.143219792749,312.2
161635.8,070515,-96.6191592,39.1328314,3.143219792749,312.2
161635.8,070515,-96.6191592,39.1328314,3.143219792749,312.2
161635.8,070515,-96.6191592,39.1328314,3.143219792749,312.2
161635.8,070515,-96.6191592,39.1328314,3.143219792749,312.2
161636.0,070515,-96.6191591,39.1328314,3.143177245102,312.2
161636.0,070515,-96.6191591,39.1328314,3.143177245102,312.2
161636.0,070515,-96.6191591,39.1328314,3.142404341478,312.2
161636.0,070515,-96.6191591,39.1328314,3.142404341478,312.2
161636.2,070515,-96.6191591,39.1328314,3.142404341478,312.2
161636.2,070515,-96.6191591,39.1328314,3.142404341478,312.2
161636.4,070515,-96.6191592,39.1328314,3.141673964180,312.2
161636.4,070515,-96.6191592,39.1328314,3.141673964180,312.2
161636.4,070515,-96.6191592,39.1328314,3.141673964180,312.2
161636.4,070515,-96.6191592,39.1328314,3.141673964180,312.2
161636.6,070515,-96.6191591,39.1328314,3.143217875515,312.2
161636.6,070515,-96.6191591,39.1328314,3.143217875515,312.2
161636.6,070515,-96.6191591,39.1328314,3.143217875515,312.2
161636.6,070515,-96.6191591,39.1328314,3.143217875515,312.2
161636.6,070515,-96.6191591,39.1328314,3.142445895768,312.19
161636.6,070515,-96.6191591,39.1328314,3.142445895768,312.19
161636.8,070515,-96.6191591,39.1328314,3.142404803305,312.19
161636.8,070515,-96.6191591,39.1328314,3.142404803305,312.19
161636.8,070515,-96.6191591,39.1328314,3.142405298296,312.2
161637.0,070515,-96.6191591,39.1328314,3.142446416101,312.19
161637.0,070515,-96.6191591,39.1328314,3.142446416101,312.19
161637.0,070515,-96.6191591,39.1328314,3.142446416101,312.19
161637.2,070515,-96.6191591,39.1328314,3.142445410696,312.19
161637.2,070515,-96.6191591,39.1328314,3.142445410696,312.19
161637.2,070515,-96.6191591,39.1328314,3.142445410696,312.19
161637.2,070515,-96.6191591,39.1328314,3.142445410696,312.19
161637.4,070515,-96.6191591,39.1328314,3.142404803305,312.19
161637.4,070515,-96.6191591,39.1328314,3.142404803305,312.19
161637.4,070515,-96.6191591,39.1328314,3.142404803305,312.19
161637.4,070515,-96.6191591,39.1328314,3.142404803305,312.19
161637.6,070515,-96.6191592,39.1328314,3.142404802927,312.2
161637.6,070515,-96.6191592,39.1328314,3.142404802927,312.2
161637.6,070515,-96.6191592,39.1328314,3.142404802927,312.2
161637.6,070515,-96.6191592,39.1328314,3.142404802927,312.2
161637.8,070515,-96.6191591,39.1328314,3.141633239584,312.19
161637.8,070515,-96.6191591,39.1328314,3.141633239584,312.19
161637.8,070515,-96.6191591,39.1328314,3.141633239584,312.19
161637.8,070515,-96.6191591,39.1328314,3.141633239584,312.19
161638.0,070515,-96.6191592,39.1328314,3.142405297918,312.2
161638.0,070515,-96.6191592,39.1328314,3.142405297918,312.2
161638.0,070515,-96.6191592,39.1328314,3.142405297918,312.2
161638.0,070515,-96.6191592,39.1328314,3.142405297918,312.2
161638.0,070515,-96.6191592,39.1328314,3.140902298408,312.2
161638.0,070515,-96.6191592,39.1328314,3.140902298408,312.2
161638.2,070515,-96.6191591,39.1328313,3.141673822661,312.2
161638.2,070515,-96.6191591,39.1328313,3.141673822661,312.2
161638.2,070515,-96.6191591,39.1328313,3.143176344256,312.2
161638.2,070515,-96.6191591,39.1328313,3.143176344256,312.2
161638.4,070515,-96.6191592,39.1328313,3.143177309487,312.2
161638.4,070515,-96.6191592,39.1328313,3.143177309487,312.2
161638.6,070515,-96.6191591,39.1328314,3.140902269994,312.2
161638.6,070515,-96.6191591,39.1328314,3.140902269994,312.2
161638.6,070515,-96.6191591,39.1328314,3.141673917927,312.19
161638.6,070515,-96.6191591,39.1328314,3.141673917927,312.19
161638.8,070515,-96.6191591,39.1328314,3.142445895768,312.19
161638.8,070515,-96.6191591,39.1328314,3.142445895768,312.19
161638.8,070515,-96.6191591,39.1328314,3.142445895768,312.19
161638.8,070515,-96.6191591,39.1328314,3.142445895768,312.19
161639.0,070515,-96.6191591,39.1328314,3.142404803305,312.19
161639.0,070515,-96.6191591,39.1328314,3.142404803305,312.19
161639.0,070515,-96.6191591,39.1328314,3.141673872104,312.19
161639.0,070515,-96.6191591,39.1328314,3.141673872104,312.19
161639.2,070515,-96.6191591,39.1328314,3.142446416101,312.19
161639.2,070515,-96.6191591,39.1328314,3.142446416101,312.19
161639.2,070515,-96.6191591,39.1328314,3.142446416101,312.19
161639.2,070515,-96.6191591,39.1328314,3.142446416101,312.19
161639.4,070515,-96.6191591,39.1328314,3.143177245102,312.19
161639.4,070515,-96.6191591,39.1328314,3.143177245102,312.19
161639.4,070515,-96.6191591,39.1328314,3.143177245102,312.19
161639.4,070515,-96.6191591,39.1328314,3.143177245102,312.19
161639.6,070515,-96.6191591,39.1328314,3.142445895768,312.19
161639.6,070515,-96.6191591,39.1328314,3.142445895768,312.19
161639.6,070515,-96.6191591,39.1328314,3.141673871726,312.19
161639.6,070515,-96.6191591,39.1328314,3.141673871726,312.19
161639.8,070515,-96.6191592,39.1328314,3.142405298296,312.19
